Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
3,A1 SH,SHRIMPLIN,2810.0,49.03971992116057,0.4290996261845783,10.51954970973581,9.62723082770312,3.8022651167997905,1,0.213
3,A1 SH,SHRIMPLIN,2810.5,57.431116900969144,0.44043300512399025,11.093193125928506,9.459644969872304,4.1512063649344135,1,0.17
3,A1 SH,SHRIMPLIN,2811.0,70.89097707100994,0.4542235495610232,12.357225875049018,11.033753238831325,4.209209956076697,1,0.149
3,A1 SH,SHRIMPLIN,2811.5,83.53596743393413,0.47078519331668334,13.504247126248362,13.548311852044284,3.9866994208414526,1,0.128
3,A1 SH,SHRIMPLIN,2812.0,89.96177972888037,0.4911250420329907,14.461224018259216,16.169541713704565,3.5868599484972705,1,0.106
3,A1 SH,SHRIMPLIN,2812.5,87.81092686044516,0.5163856311583419,15.319161761180359,18.301565811916085,3.1508729499344317,1,0.085
3,A1 SH,SHRIMPLIN,2813.0,79.72783534775338,0.5474380464708462,15.83765531680904,19.0909521852462,2.8674883773316076,1,0.064
2,A1 SH,SHRIMPLIN,2813.5,69.28592758560143,0.5850855113310406,15.713986043663478,17.897976509757612,2.895296768739221,1,0.043
2,A1 SH,SHRIMPLIN,2814.0,58.98495119296686,0.6301677897529044,14.727591135447248,15.2759108467088,3.2030626007495187,1,0.021
8,A1 LM,SHRIMPLIN,2814.5,50.214621266352715,0.6829625536498499,12.813636234315394,12.03747503055156,3.7045554220146277,2,1.0
8,A1 LM,SHRIMPLIN,2815.0,44.732969194739034,0.7409509967313632,10.448044941042902,8.840183603314584,4.285349257322955,2,0.981
8,A1 LM,SHRIMPLIN,2815.5,44.45679779034178,0.8009060579925876,8.169942515066719,6.258183142165418,4.831811402925932,2,0.963
8,A1 LM,SHRIMPLIN,2816.0,50.522450942380466,0.8596006764286674,6.2099908023457,4.6157877711985345,5.262981698960241,2,0.9440000000000001
6,A1 LM,SHRIMPLIN,2816.5,60.944436848089325,0.9138077910347469,4.644815459824387,3.9064814285454497,5.525461950937484,2,0.9259999999999999
6,A1 LM,SHRIMPLIN,2817.0,72.95680478170623,0.9603003408059682,3.5305300549419316,4.052182166285798,5.640354341505649,2,0.907
6,A1 LM,SHRIMPLIN,2817.5,83.79360401746874,0.9958512647374765,2.9072864346213834,4.919663752158596,5.636204388885165,2,0.889
6,A1 LM,SHRIMPLIN,2818.0,89.67700161012412,1.0174957540271583,2.751389563721856,6.155122816540457,5.537900364336025,2,0.87
6,A1 LM,SHRIMPLIN,2818.5,85.37292265855842,1.0237295312744263,3.0231826865861886,7.3496117054674,5.373396726047334,2,0.852
6,A1 LM,SHRIMPLIN,2819.0,74.63235876187515,1.0149566616436576,3.683009047557352,8.133635692929023,5.1930443494846745,2,0.833
6,A1 LM,SHRIMPLIN,2819.5,62.32479256649548,0.9919927328897834,4.69121189097825,8.379316655865125,5.0372829163729556,2,0.7959999999999999
6,A1 LM,SHRIMPLIN,2820.0,52.40461097889269,0.956381852074557,5.991045372697667,8.344270724825499,4.883835471560569,2,0.778
6,A1 LM,SHRIMPLIN,2820.5,46.664028197989076,0.9125893095847539,7.457407294587597,8.361843887940118,4.705184365858787,2,0.759
6,A1 LM,SHRIMPLIN,2821.0,46.82334700034651,0.8654352137654103,8.948106370025757,8.5707555824203,4.51450756659849,2,0.741
6,A1 LM,SHRIMPLIN,2821.5,53.674532170237995,0.8181382761012885,10.329507355288753,9.058363167469437,4.328204768969978,2,0.722
6,A1 LM,SHRIMPLIN,2822.0,58.5946214270461,0.7735150823376457,11.502199178248485,9.86904916281366,4.149682381999998,2,0.7040000000000001
6,A1 LM,SHRIMPLIN,2822.5,53.89308649914489,0.7343822182197414,12.375326809675698,10.850002428783608,3.979363054226519,2,0.685
7,A1 LM,SHRIMPLIN,2823.0,45.39739005482451,0.7033660621600036,12.858035220341018,11.704259780286359,3.8271483839365135,2,0.667
7,A1 LM,SHRIMPLIN,2823.5,42.39674530158205,0.6820796004449065,12.859469381015263,12.109563730742371,3.7408557684129735,2,0.648
4,A1 LM,SHRIMPLIN,2824.0,49.98947682217795,0.670991001110098,12.28877426246915,11.851264126197739,3.7777815546878943,2,0.63
4,A1 LM,SHRIMPLIN,2824.5,57.999066770860324,0.670766304927436,11.116811106924512,11.145140143201072,3.9942440748511046,2,0.611
4,A1 LM,SHRIMPLIN,2825.0,62.112576883618964,0.6828728727572172,9.561306242408092,10.314578290926631,4.407988249533685,2,0.574
4,A1 LM,SHRIMPLIN,2825.5,60.32996512433402,0.7080360977025723,7.901702268397888,9.614472547161125,4.897135577664354,2,0.556
4,A1 LM,SHRIMPLIN,2826.0,57.14402350818903,0.7448284121007771,6.417441784371791,9.027221341533942,5.304784054119258,2,0.537
6,A1 LM,SHRIMPLIN,2826.5,60.34632573647416,0.7885529642046069,5.387967389807816,8.472628881857897,5.504379478224931,2,0.519
6,A1 LM,SHRIMPLIN,2827.0,74.2688792173144,0.8343813904918409,5.003664942384912,7.898130426512424,5.4992468535538315,2,0.5
6,A1 LM,SHRIMPLIN,2827.5,93.83278151315041,0.8789919705006164,5.098693332586737,7.352098256128137,5.351245054848287,2,0.48100000000000004
6,A1 LM,SHRIMPLIN,2828.0,110.9738094198056,0.9202909489364105,5.418154709097977,6.894305642732588,5.2148680389750055,2,0.46299999999999997
6,A1 LM,SHRIMPLIN,2828.5,117.98539262767001,0.9568657459288181,5.70715122060335,6.580836987909086,5.295331698126687,2,0.444
6,A1 LM,SHRIMPLIN,2829.0,110.61610245187329,0.9875070628510546,5.7107850157875575,6.448438916388501,5.490205024608299,2,0.426
6,A1 LM,SHRIMPLIN,2829.5,90.66425443698176,1.0114171690320048,5.170727702444952,6.456506945492032,5.718745774888613,2,0.40700000000000003
6,A1 LM,SHRIMPLIN,2830.0,64.53983018562036,1.028198513755942,4.054708486578945,6.545098815688446,5.983722159686578,2,0.37
6,A1 LM,SHRIMPLIN,2830.5,43.28320837591897,1.0376156229970923,3.2535418386925956,6.601762175215345,6.088788619784632,2,0.35200000000000004
6,A1 LM,SHRIMPLIN,2831.0,35.201407349834746,1.0399224805408023,3.316070951620587,6.398888395838263,5.8866185082325595,2,0.33299999999999996
6,A1 LM,SHRIMPLIN,2831.5,36.754489022679394,1.036088902933542,3.239623322861351,6.034765076572618,5.629333811233436,2,0.315
6,A1 LM,SHRIMPLIN,2832.0,38.919197052156726,1.0272429649373402,2.757333579749873,5.693379563359731,5.541872876308213,2,0.29600000000000004
6,A1 LM,SHRIMPLIN,2832.5,34.950759636769135,1.0145127413142254,2.0711915641338003,5.567815989766486,5.451218813810278,2,0.278
6,A1 LM,SHRIMPLIN,2833.0,30.74525435039773,0.9990263068262273,1.4964711131601145,5.915024585172697,5.2537062252109035,2,0.259
6,A1 LM,SHRIMPLIN,2833.5,35.04733025132962,0.9819117362353739,1.3001759840531202,6.832825317125801,4.942235984276078,2,0.24100000000000002
6,A1 LM,SHRIMPLIN,2834.0,44.39107000677856,0.9642971043036938,1.5597818062984916,8.24827570312731,4.670973014004633,2,0.222
6,A1 LM,SHRIMPLIN,2834.5,52.819643386554816,0.9473104857932158,2.7677316646654275,9.608976627093558,4.5631797952967545,2,0.204
6,A1 LM,SHRIMPLIN,2835.0,60.60728533844989,0.9320799554659689,5.167013579300561,10.301087901936533,4.640068162391163,2,0.185
6,A1 LM,SHRIMPLIN,2835.5,67.87833349734535,0.9197335880839814,8.115244688080777,9.908708607771711,4.746590883169538,2,0.16699999999999998
6,A1 LM,SHRIMPLIN,2836.0,74.49491543102637,0.9108258962860292,10.370764596895018,8.74537693364343,4.682790399916293,2,0.14800000000000002
6,A1 LM,SHRIMPLIN,2836.5,79.35610565099458,0.9036158193097313,10.863438597380117,7.306990845828246,4.569431762268969,2,0.13
6,A1 LM,SHRIMPLIN,2837.0,79.0065933097208,0.8957834346368984,9.705516406434416,6.0460654352180025,4.695923349564179,2,0.111
6,A1 LM,SHRIMPLIN,2837.5,75.07047363258975,0.8850074948412002,7.603133444299738,5.260356880663604,4.9660851991402035,2,0.09300000000000001
6,A1 LM,SHRIMPLIN,2838.0,68.2609190908525,0.8690175544422984,5.4252937174847204,5.279328843624642,5.245537104635163,2,0.07400000000000001
6,A1 LM,SHRIMPLIN,2838.5,61.75472904902512,0.846226223193922,3.9163963446806664,6.451217575059137,5.4350480916896435,2,0.055999999999999994
6,A1 LM,SHRIMPLIN,2839.0,63.873762578821854,0.81701630259622,2.4810946584284395,9.107480616501128,5.439705165438052,2,0.037000000000000005
6,A1 LM,SHRIMPLIN,2839.5,81.62667944893836,0.7822504415994497,1.6906343479236985,13.253935103936563,5.164595331014796,2,0.019
3,B1 SH,SHRIMPLIN,2840.0,104.87638282902675,0.7427912891538669,2.4860826147288817,17.84551719251587,4.576730535063344,1,1.0
3,B1 SH,SHRIMPLIN,2840.5,113.48427873114854,0.7001211073115011,5.207590587849023,21.57863746953633,3.8908224902634236,1,0.9740000000000001
3,B1 SH,SHRIMPLIN,2841.0,103.96684683715094,0.6583518401601217,8.00456087017668,23.346012561540913,3.3680892787343817,1,0.9490000000000001
3,B1 SH,SHRIMPLIN,2841.5,90.1213081453661,0.6228199634038667,9.502745360044667,22.937755525974378,3.162512011698604,1,0.9229999999999999
3,B1 SH,SHRIMPLIN,2842.0,78.53412327497831,0.597699554324335,9.967693573185066,20.7889745552052,3.2282489117368534,1,0.897
2,B1 SH,SHRIMPLIN,2842.5,69.77168009507136,0.5819101779983691,10.172486262907864,17.44695011552129,3.46528117442729,1,0.872
2,B1 SH,SHRIMPLIN,2843.0,60.48197879962675,0.5730829100792809,11.261770491154444,13.534202604082664,3.7714364092521766,1,0.846
2,B1 SH,SHRIMPLIN,2843.5,54.21482646546484,0.5688657743199653,12.831910785158696,10.00113990698772,4.045496062977187,1,0.821
2,B1 SH,SHRIMPLIN,2844.0,55.924903083561304,0.5665975074567767,14.05663273803642,7.861737480887896,4.189443665539322,1,0.795
2,B1 SH,SHRIMPLIN,2844.5,62.88686647491055,0.5635446447513288,14.29975531423551,7.6125159602342505,4.13724260930216,1,0.769
2,B1 SH,SHRIMPLIN,2845.0,67.88161601429181,0.5576128009016523,13.668131174280692,9.22492514133347,3.9569214339473002,1,0.7440000000000001
2,B1 SH,SHRIMPLIN,2845.5,70.7344537013803,0.5490928343068092,12.45437140271588,12.050398643839396,3.7555774972437916,1,0.718
2,B1 SH,SHRIMPLIN,2846.0,73.43222759416071,0.538869063057042,10.97192252070116,15.302078268033268,3.6432128242741335,1,0.6920000000000001
2,B1 SH,SHRIMPLIN,2846.5,78.25809828802093,0.5278258052425935,9.617572795861237,18.189000113909458,3.6377670618657905,1,0.667
3,B1 SH,SHRIMPLIN,2847.0,86.02964074198375,0.5167352654045283,8.808945932436927,20.032982746362762,3.561492451856611,1,0.6409999999999999
3,B1 SH,SHRIMPLIN,2847.5,92.61602947358473,0.5057834330206976,8.812399775493443,20.668560094194714,3.44999151833327,1,0.615
3,B1 SH,SHRIMPLIN,2848.0,94.07642013909381,0.4945664370061104,9.289228733392894,20.208127429826387,3.4403143606909947,1,0.59
3,B1 SH,SHRIMPLIN,2848.5,92.09184663110868,0.4828358312185926,9.749461355321738,19.358704335963385,3.460097713786507,1,0.564
3,B1 SH,SHRIMPLIN,2849.0,89.70707047698816,0.4704164659682991,9.718628091490217,18.820329857739686,3.4793877348175326,1,0.5379999999999999
3,B1 SH,SHRIMPLIN,2849.5,89.68277966219628,0.4570776080357378,8.916873387758042,18.64958991859507,3.4584746751290774,1,0.513
2,B1 SH,SHRIMPLIN,2850.0,91.8424006838763,0.44243236992029705,7.610269157226037,18.663807182334377,3.3343302822054435,1,0.48700000000000004
2,B1 SH,SHRIMPLIN,2850.5,89.29817581058765,0.42637857883299407,6.197493704549429,18.641845929015407,3.0662164500732025,1,0.462
2,B1 SH,SHRIMPLIN,2851.0,85.25014363436183,0.40931444844207004,5.040548422228758,18.337909403237198,2.8381323648652907,1,0.436
2,B1 SH,SHRIMPLIN,2851.5,83.54437383218304,0.39224133552400603,4.354727054145311,17.670832547123336,2.79561932803586,1,0.41
2,B1 SH,SHRIMPLIN,2852.0,79.07995756996537,0.37629248790949643,4.256195244581033,16.68201023041334,2.8544419901298066,1,0.385
2,B1 SH,SHRIMPLIN,2852.5,72.85452095246956,0.36260115342923666,4.611313888039387,15.720893613161934,2.902699492776311,1,0.359
2,B1 SH,SHRIMPLIN,2853.0,71.83032563622984,0.35230057991392144,5.223992691579198,15.213947928002664,2.936298324701597,1,0.33299999999999996
2,B1 SH,SHRIMPLIN,2853.5,74.31654448184335,0.3465240151942454,5.898141362259329,15.442487207889192,2.972730583306955,1,0.308
2,B1 SH,SHRIMPLIN,2854.0,74.08713237834657,0.34643214914011256,6.43766960713857,16.10722068705599,3.0231128096605246,1,0.282
2,B1 SH,SHRIMPLIN,2854.5,71.51369364345358,0.35318249559256204,6.646487133275754,16.763706400057607,3.1663898170109572,1,0.256
2,B1 SH,SHRIMPLIN,2855.0,75.37360258074503,0.3672040151358097,6.395634593841254,16.967502381448643,3.4642326892187665,1,0.231
3,B1 SH,SHRIMPLIN,2855.5,84.26848279024934,0.3875958499554541,5.824676426451458,16.464696921254944,3.687327492939948,1,0.205
3,B1 SH,SHRIMPLIN,2856.0,89.34695005347164,0.4131529236838651,5.07560743758211,15.76349933138744,3.693281753090088,1,0.179
3,B1 SH,SHRIMPLIN,2856.5,85.43993002781427,0.4426701599534115,4.2887813530927925,15.523018163774305,3.5568824111162547,1,0.154
3,B1 SH,SHRIMPLIN,2857.0,83.48949576356873,0.4749424823964635,4.568496235161686,16.126273963223152,3.3994553963530882,1,0.128
3,B1 SH,SHRIMPLIN,2857.5,85.4068383326631,0.5088934990802974,6.698301233805218,17.446400477865463,3.316375411229232,1,0.10300000000000001
3,B1 SH,SHRIMPLIN,2858.0,88.75562969770505,0.5438942074007379,8.84198429500256,19.127534071081747,3.2992122505493704,1,0.077
3,B1 SH,SHRIMPLIN,2858.5,87.64445442410334,0.579174895544192,8.413883989774991,20.36807734847034,3.3237963178630165,1,0.051
5,B1 LM,SHRIMPLIN,2859.0,76.22824490936549,0.614730297386736,6.644442587508037,20.25499947618397,3.4068053593229566,2,1.0
5,B1 LM,SHRIMPLIN,2859.5,55.44521311006268,0.6525711596595518,5.346849725203219,18.186486434898264,3.571102855429021,2,0.9440000000000001
5,B1 LM,SHRIMPLIN,2860.0,37.1687157613165,0.6925142291030848,5.673009050155704,14.805591463380246,3.8180856382970836,2,0.889
5,B1 LM,SHRIMPLIN,2860.5,26.07948716061315,0.7419405293102171,6.607876216094002,11.030133081620544,4.123675466063593,2,0.833
8,B1 LM,SHRIMPLIN,2861.0,22.841363995465628,0.8104937870785832,6.915790987571013,7.517667395874399,4.457055875506338,2,0.778
8,B1 LM,SHRIMPLIN,2861.5,24.495960323651893,0.9057758068398003,6.626144068643383,4.431473856942929,4.781869961135108,2,0.722
8,B1 LM,SHRIMPLIN,2862.0,27.21701212657035,1.0254805910504199,6.0117132831413915,1.820375635088555,5.060238721234113,2,0.667
8,B1 LM,SHRIMPLIN,2862.5,27.16798253942386,1.1581220782874284,5.3258429575347055,-0.2668040994265013,5.265291868711927,2,0.611
8,B1 LM,SHRIMPLIN,2863.0,22.161291593684226,1.282939718823354,4.7644383898164655,-1.7812421763399096,5.414340093010417,2,0.556
8,B1 LM,SHRIMPLIN,2863.5,17.58502982253358,1.3858984534430117,4.293648764073609,-2.674115425389317,5.5357393277047695,2,0.5
8,B1 LM,SHRIMPLIN,2864.0,21.3105473201018,1.4569053767658304,3.8422611494891976,-2.91432328160864,5.657845506370174,2,0.444
6,B1 LM,SHRIMPLIN,2864.5,31.55022994007747,1.4928768197379336,3.4712638016383277,-2.5416556012166036,5.798227110289866,2,0.389
6,B1 LM,SHRIMPLIN,2865.0,42.22444990321061,1.4948044112399541,3.4590087175132336,-1.6129006279335516,5.931302811579288,2,0.33299999999999996
6,B1 LM,SHRIMPLIN,2865.5,47.764091791856345,1.4646634463912591,3.942568212069833,-0.2160996212991222,6.020703830061933,2,0.278
6,B1 LM,SHRIMPLIN,2866.0,47.044718328789045,1.4052803345453984,4.331575572855482,1.4613480791837494,6.033526875633614,2,0.222
6,B1 LM,SHRIMPLIN,2866.5,43.567382890482506,1.321528736064844,3.9193189065417484,3.3345613310978157,5.952597068464987,2,0.16699999999999998
6,B1 LM,SHRIMPLIN,2867.0,44.82191709598547,1.2197887875360258,3.574263401411643,5.291487343092365,5.771670818741264,2,0.111
6,B1 LM,SHRIMPLIN,2867.5,52.95267467950267,1.1088355090523707,3.823282067604508,7.10633147958174,5.486370986633204,2,0.055999999999999994
3,B2 SH,SHRIMPLIN,2868.0,64.71349502437711,0.998012968068875,4.897206412151751,8.52721387312835,5.10364444063065,1,1.0
3,B2 SH,SHRIMPLIN,2868.5,76.35358632258847,0.8966652320405358,6.5817395062724815,9.399593341198262,4.67573408249978,1,0.9640000000000001
3,B2 SH,SHRIMPLIN,2869.0,86.46606700285083,0.8121589381214567,8.272091751095548,9.958283440872728,4.2662068223258345,1,0.929
3,B2 SH,SHRIMPLIN,2869.5,93.87551521082781,0.7438934439734738,9.373314014900082,10.535436414136662,3.934533735809497,1,0.893
2,B2 SH,SHRIMPLIN,2870.0,92.66932529222504,0.6890604438027345,9.747228772011608,11.35794065593512,3.7151651568238995,1,0.857
2,B2 SH,SHRIMPLIN,2870.5,83.0459639473543,0.6448757790501227,9.818295669139426,12.231629173053513,3.6039059677006384,1,0.821
2,B2 SH,SHRIMPLIN,2871.0,73.30501665948523,0.6085669021396178,10.1446216224935,12.857071125237223,3.584510638896878,1,0.7859999999999999
2,B2 SH,SHRIMPLIN,2871.5,75.67235656211017,0.5767741089746555,11.145933525019416,13.013249719991618,3.6270816105290504,1,0.75
2,B2 SH,SHRIMPLIN,2872.0,87.80588648601403,0.5487246508810252,12.477506217584425,12.792804355862092,3.6983083151284024,1,0.7140000000000001
3,B2 SH,SHRIMPLIN,2872.5,99.98292917722023,0.5262488832116725,13.599985995385794,12.366788479153882,3.7676223827895186,1,0.679
3,B2 SH,SHRIMPLIN,2873.0,104.92367955771874,0.511208093755612,14.051566984283129,11.906255536172415,3.815920530128241,1,0.643
3,B2 SH,SHRIMPLIN,2873.5,103.25872537574027,0.5053377441762412,13.729620686564942,11.556395981702696,3.828826856395392,1,0.607
3,B2 SH,SHRIMPLIN,2874.0,97.10595663465176,0.5092087087407835,12.806395642360172,11.358948304449541,3.792461757109705,1,0.5710000000000001
3,B2 SH,SHRIMPLIN,2874.5,88.73976681405317,0.5188088245385023,11.57163773964526,11.329788001597512,3.7263344487703334,1,0.536
3,B2 SH,SHRIMPLIN,2875.0,84.26922722113943,0.5292625908894169,10.568936287314829,11.484790570331374,3.7616195236381427,1,0.5
2,B2 SH,SHRIMPLIN,2875.5,80.05546765106092,0.5366835181713133,10.178984004671875,11.839831507835694,3.941725817947394,1,0.46399999999999997
2,B2 SH,SHRIMPLIN,2876.0,70.94691238268197,0.5408399113661215,9.87040506637266,12.410786311295098,4.162987606417444,1,0.429
2,B2 SH,SHRIMPLIN,2876.5,65.13826279614062,0.5424137741068068,9.111026501753813,13.213530477894235,4.335616624146969,1,0.39299999999999996
2,B2 SH,SHRIMPLIN,2877.0,64.75260069389644,0.5420871100263354,8.200629005990294,14.263939504817767,4.421787363519528,1,0.35700000000000004
2,B2 SH,SHRIMPLIN,2877.5,64.2953218552912,0.5405465269222608,7.356358854241928,15.577888889250133,4.396811768425227,1,0.321
2,B2 SH,SHRIMPLIN,2878.0,60.192630740442,0.5386340452689511,6.717862898608654,17.17125412837614,4.262258958415941,1,0.28600000000000003
2,B2 SH,SHRIMPLIN,2878.5,60.16462050845488,0.53768657956046,6.265467160545597,19.061333688321426,4.088196408846143,1,0.25
2,B2 SH,SHRIMPLIN,2879.0,66.7479406851847,0.538947263434253,5.393437927767019,21.238628255286923,3.9404705332726406,1,0.214
2,B2 SH,SHRIMPLIN,2879.5,75.75657901150923,0.5436015363090342,3.6032707403367503,23.5065573431962,3.7998514664263063,1,0.179
3,B2 SH,SHRIMPLIN,2880.0,82.30693168684256,0.5528348376035059,0.8846633743268866,25.40186873643001,3.6111477532164464,1,0.14300000000000002
3,B2 SH,SHRIMPLIN,2880.5,84.24179042576968,0.5678326067363724,-1.9496077201374096,26.402764700905472,3.2864684111994054,1,0.107
3,B2 SH,SHRIMPLIN,2881.0,79.7062119888005,0.5897718149283995,-3.71848852054574,25.987447502539723,2.897434719078251,1,0.071
3,B2 SH,SHRIMPLIN,2881.5,68.39128950136244,0.6198091954546816,-2.8221890353650867,23.83426347871153,2.7668987758241337,1,0.036000000000000004
7,B2 LM,SHRIMPLIN,2882.0,52.86965678835064,0.6591475527766716,0.43994810511456794,20.422135252645578,3.0595590214358106,2,1.0
7,B2 LM,SHRIMPLIN,2882.5,36.36754845184898,0.7089295219973666,2.717885641496937,16.430129519028355,3.809519944885244,2,0.938
7,B2 LM,SHRIMPLIN,2883.0,22.217071576792925,0.7692590766811519,3.6946209973441366,12.453795544646274,4.771037271562632,2,0.875
8,B2 LM,SHRIMPLIN,2883.5,13.590929913717847,0.836856214882409,4.961311322445116,8.743600810774932,5.602448110375487,2,0.813
8,B2 LM,SHRIMPLIN,2884.0,11.436126632782146,0.9063519202412752,5.496332618984267,5.422447075149259,6.092900369233736,2,0.75
8,B2 LM,SHRIMPLIN,2884.5,15.424568168821828,0.9720407839744517,5.434497239964616,2.6022240215936163,6.248810697686838,2,0.688
8,B2 LM,SHRIMPLIN,2885.0,22.27702507005019,1.0282173972986406,5.45213960011326,0.3948213339325024,6.180503944785122,2,0.625
8,B2 LM,SHRIMPLIN,2885.5,28.100453267773833,1.0691763514305435,5.1334854972209785,-1.087871304009596,6.012809203500218,2,0.563
8,B2 LM,SHRIMPLIN,2886.0,32.10876336630011,1.0903661771516393,4.824858021220681,-1.7339642084082367,5.852779086346329,2,0.5
8,B2 LM,SHRIMPLIN,2886.5,34.557819393409524,1.0920839483846083,4.950091228664095,-1.4518900091362488,5.751593125825732,2,0.43799999999999994
8,B2 LM,SHRIMPLIN,2887.0,35.76205451103823,1.0767118181452928,4.960666514677857,-0.286219576437853,5.735861703489775,2,0.375
8,B2 LM,SHRIMPLIN,2887.5,36.03590188112243,1.0468647243316287,4.78333081872865,1.478815571821281,5.655916356049979,2,0.313
8,B2 LM,SHRIMPLIN,2888.0,35.76077296888606,1.0051576048415538,4.538034350165633,3.523288403496241,5.572052837976664,2,0.25
6,B2 LM,SHRIMPLIN,2888.5,35.88495983278202,0.9542053975730052,4.433183190900992,5.603021645604502,5.522061550244489,2,0.188
